双37舰炮,8
“火神”M167式20毫米6管高射炮,8
特龙德(Tround)12.7mm机枪,8
L16式81毫米迫击炮,8
95式25毫米自行高炮,8
EX-34链式(Chain)航空机枪,8
M621机炮吊舱,8
“奥托”高射炮,8
85式(W86)122毫米榴弹炮,8
九四式75mm山炮,8
“飓风”220毫米火箭炮,8
150毫米 s. IG.33步兵炮,8
M116式75毫米榴弹炮,8
90式75毫米野炮,8
M109A6 Paladin“游侠”自行火炮,8
M102式105毫米榴弹炮,8
索尔塔姆M71式155毫米榴弹炮,8
L70式40毫米高射炮,8
FK20-2式20毫米高射炮,8
索尔塔姆120毫米迫击炮,8
83式273mm履带式自行火箭炮,8
74式37毫米双管高射炮,8
23mm 623型 航空机炮,8
97式150毫米短迫击炮,8
66式152毫米加榴炮,8
61式双联装37mm舰炮,8
M230链式(Chain)航空机炮,8
MK4/MK5机炮吊舱,8
75毫米Le. IG 18步兵炮,8
GC45式155毫米加农榴弹炮,8
GAU-13/A航空机炮,8
卡尔600毫米自行迫击炮,8
“巴黎”炮,8
明治四十五年式240毫米重榴弹炮,8
59式57毫米高射炮,8
AS90式榴弹炮,8
155毫米“雷声”2型自行榴弹炮,8
厄利空GBI-AO1式25毫米高射炮,8
96式150毫米野战榴弹炮,8
SH-2型122毫米车载榴弹炮,8
ADEN机炮吊舱,8
СППУ(SPPU)-22 机炮吊舱,8
蒂格2000式155毫米加农榴弹炮,8
LAU-97式70毫米火箭炮,8
“铠甲”-S1弹炮结合防空武器系统,8
K9“雷电”自行火炮,8
大正十一年式75毫米高射炮,8
团属野战炮,8
75毫米IG37步兵炮,8
索尔塔姆60毫米迫击炮,8
中国59式100毫米高射炮,8
“布雷达”L70式40毫米双管高射炮,8
UFH式榴弹炮,8
大正十四年式105毫米高射炮,8
2S9式120毫米自行迫榴炮,8
“十字军战士”155毫米加农榴弹炮,8
明治三十八年式75毫米野战炮,8
DzSU-57-2式57毫米双管自行高射炮,8
M109A6式榴弹炮,8
四十一年式75mm山炮,8
95式75毫米野炮,8
奥利康（Oerlikon）35/1000转膛炮,8
CC420/630机炮吊舱,8
 “喀秋莎”火箭炮,8
H-37航空机炮,8
81毫米轻型迫击炮,8
BRD组合式吊舱,8
BM-21式火箭炮,8
“博福斯”57毫米舰炮,8
“绍波尔”弹炮结合防空武器系统,8
2S31“静脉”120毫米自行迫榴炮,8
HP-30航空机炮,8
“吉麦格”25式25毫米高射炮,8
FH88式榴弹炮,8
ZSU-23-4式23毫米高炮,8
83式273毫米履带式自行火箭炮,8
FH70式榴弹炮,8
PLL05式120毫米自行迫榴炮,8
